National Center for Education Statistics,,,,,,,,,,,,,,,,,,,,,,
CCD public school data 2020-2021 school year,,,,,,,,,,,,,,,,,,,,,,
The file contains (711) records based on your search.,,,,,,,,,,,,,,,,,,,,,,
NOTES:,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
NOTE: SY 2020-21 geographical data are not available currently.,,,,,,,,,,,,,,,,,,,,,,
[ † ] indicates that the data are not applicable.,,,,,,,,,,,,,,,,,,,,,,
[ – ] indicates that the data are missing.,,,,,,,,,,,,,,,,,,,,,,
[ ‡ ] indicates that the data do not meet NCES data quality standards.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"SEARCH CRITERIA: State: ""West Virginia"" - School Description: ""Regular, Special Education, Vocational, Other/Alternative""",,,,,,,,,,,,,,,,,,,,,,
"NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. To download full CCD datasets, please go to the CCD home page. http://nces.ed.gov/ccd",,,,,,,,,,,,,,,,,,,,,,
NCES School ID,State School ID,NCES District ID,State District ID,Low Grade*,High Grade*,School Name,District,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Charter,Magnet*,Title I School*,Title 1 School Wide*,Students*,Teachers*,Student Teacher Ratio*,Free Lunch*,Reduced Lunch*
540120001301,WV-7200000-72220,5401200,WV-7200000,PK,05,EASTBROOK ELEMENTARY SCHOOL,PUTNAM COUNTY SCHOOLS,2092 BILLS CREEK RD,WINFIELD,WV,25213,,(304)755-9835,†,No,No,†,239.00000,16.20000,14.8000000,–,–
540039000050,WV-2600000-26406,5400390,WV-2600000,06,08,EASTERN GREENBRIER MIDDLE SCHOOL,GREENBRIER COUNTY SCHOOLS,403 KNIGHT DRIVE,RONCEVERTE,WV,24970,,(304)647-6498,†,No,No,†,818.00000,51.00000,16.0000000,–,–
540093001490,WV-5600000-56242,5400930,WV-5600000,PK,05,EASTWOOD ELEMENTARY SCHOOL,MONONGALIA COUNTY SCHOOLS,677 201ST MEMORIAL HWY,MORGANTOWN,WV,26505,,(304)284-8226,†,No,No,†,568.00000,40.00000,14.2000000,–,–
540060001499,WV-3900000-39285,5400600,WV-3900000,PK,05,EDGEWOOD ELEMENTARY,KANAWHA COUNTY SCHOOLS,550 HAWKS RIDGE,CHARLESTON,WV,25302,,(304)348-6635,†,No,Yes,Yes,386.00000,30.00000,12.9000000,–,–
540162001148,WV-9600000-96402,5401620,WV-9600000,06,08,EDISON MIDDLE SCHOOL,WOOD COUNTY SCHOOLS,1201 HILLCREST ST,PARKERSBURG,WV,26101,9527,(304)420-9525,†,No,No,†,620.00000,37.00000,16.8000000,–,–
540060000060,WV-3900000-39279,5400600,WV-3900000,PK,05,ELK ELEMENTARY CENTER,KANAWHA COUNTY SCHOOLS,3320 PENNSYLVANIA AVE,CHARLESTON,WV,25302,,(304)348-7776,†,No,No,†,513.00000,36.50000,14.1000000,–,–
540087001346,WV-5300000-53101,5400870,WV-5300000,PK,04,ELK GARDEN SCHOOL,MINERAL COUNTY SCHOOLS,86 ELK GARDEN HIGHWAY,ELK GARDEN,WV,26717,,(304)446-5141,†,No,Yes,Yes,77.00000,7.50000,10.3000000,–,–
540126000662,WV-7500000-75504,5401260,WV-7500000,09,12,ELKINS HIGH SCHOOL,RANDOLPH COUNTY SCHOOLS,100 KENNEDY DRIVE,ELKINS,WV,26241,9547,(304)636-9170,†,No,No,†,795.00000,44.50000,17.9000000,–,–
540126000996,WV-7500000-75401,5401260,WV-7500000,06,08,ELKINS MIDDLE SCHOOL,RANDOLPH COUNTY SCHOOLS,308 ROBERT E. LEE AVENUE,ELKINS,WV,26241,3299,(304)636-9176,†,No,No,†,623.00000,40.50000,15.4000000,–,–
540051100105,WV-3400000-34106,5400511,WV-3400000,07,12,ELKINS MOUNTAIN SCHOOL,INSTITUTIONAL EDUCATIONAL PROGRAMS,100 BELL STREET,ELKINS,WV,26241,,(304)637-0313,†,No,No,†,36.00000,–,†,–,–
540126001010,WV-7500000-75203,5401260,WV-7500000,PK,05,ELKINS THIRD WARD ELEMENTARY SCHOOL,RANDOLPH COUNTY SCHOOLS,111 NATHAN STREET,ELKINS,WV,26241,3399,(304)636-9183,†,No,Yes,Yes,296.00000,21.00000,14.1000000,–,–
540060000390,WV-3900000-39408,5400600,WV-3900000,06,08,ELKVIEW MIDDLE SCHOOL,KANAWHA COUNTY SCHOOLS,5090 N ELK RIVER RD,ELKVIEW,WV,25071,,(304)348-1947,†,No,No,†,601.00000,37.00000,16.2000000,–,–
540105000857,WV-6400000-64203,5401050,WV-6400000,PK,05,ELM GROVE ELEMENTARY SCHOOL,OHIO COUNTY SCHOOLS,85 MIL ACRES DR,WHEELING,WV,26003,9614,(304)243-0363,†,No,Yes,Yes,351.00000,26.50000,13.2000000,–,–
540162001149,WV-9600000-96206,5401620,WV-9600000,PK,05,EMERSON ELEMENTARY SCHOOL,WOOD COUNTY SCHOOLS,1605 36TH ST,PARKERSBURG,WV,26101,1939,(304)420-9528,†,No,Yes,Yes,417.00000,36.00000,11.6000000,–,–
540054000328,WV-3500000-35203,5400540,WV-3500000,PK,05,EVANS ELEMENTARY SCHOOL,JACKSON COUNTY SCHOOLS,205 SCHOOL HOUSE DRIVE,EVANS,WV,25241,,(304)372-7333,†,No,No,†,143.00000,10.25000,14.0000000,–,–
540018001517,WV-1200000-12227,5400180,WV-1200000,PK,05,EXPLORER ACADEMY,CABELL COUNTY SCHOOLS,2901 SALTWELL ROAD,HUNTINGTON,WV,25705,,(304)528-5126,†,No,Yes,Yes,475.00000,30.00000,15.8000000,–,–
540123000954,WV-7400000-74211,5401230,WV-7400000,PK,05,FAIRDALE ELEMENTARY SCHOOL,RALEIGH COUNTY SCHOOLS,P.O. BOX 10,FAIRDALE,WV,25839,,(304)934-7217,†,No,No,†,377.00000,26.50000,14.2000000,–,–
540072000553,WV-4700000-47502,5400720,WV-4700000,09,12,FAIRMONT SENIOR HIGH SCHOOL,MARION COUNTY SCHOOLS,1 LOOP PARK DRIVE,FAIRMONT,WV,26554,2599,(304)367-2150,†,No,No,†,797.00000,45.00000,17.7000000,–,–
540054000329,WV-3500000-35204,5400540,WV-3500000,PK,05,FAIRPLAIN ELEMENTARY SCHOOL,JACKSON COUNTY SCHOOLS,51 PANTHER DRIVE,RIPLEY,WV,25271,,(304)372-7340,†,No,Yes,Yes,179.00000,11.40000,15.7000000,–,–
540162001150,WV-9600000-96207,5401620,WV-9600000,PK,05,FAIRPLAINS ELEMENTARY SCHOOL,WOOD COUNTY SCHOOLS,615 BROADWAY AVE,PARKERSBURG,WV,26101,6636,(304)420-9531,†,No,Yes,Yes,207.00000,17.50000,11.8000000,–,–
540072000554,WV-4700000-47207,5400720,WV-4700000,PK,03,FAIRVIEW ELEMENTARY SCHOOL,MARION COUNTY SCHOOLS,PO BOX 39,FAIRVIEW,WV,26570,0039,(304)449-1752,†,No,Yes,Yes,139.00000,11.00000,12.6000000,–,–
540072001281,WV-4700000-47302,5400720,WV-4700000,04,08,FAIRVIEW MIDDLE SCHOOL,MARION COUNTY SCHOOLS,17 JESSES RUN ROAD,FAIRVIEW,WV,26570,9300,(304)449-1312,†,No,No,†,202.00000,15.00000,13.5000000,–,–
540081001248,WV-6000000-60210,5400810,WV-6000000,PK,05,FALL RIVER ELEMENTARY SCHOOL,MCDOWELL COUNTY SCHOOLS,DRAWER 70,BIG SANDY,WV,24816,,(304)656-7665,†,No,Yes,Yes,143.00000,11.33000,12.6000000,–,–
540030001380,WV-2000000-20701,5400300,WV-2000000,09,12,FAYETTE INSTITUTE OF TECHNOLOGY,FAYETTE COUNTY SCHOOLS,300 WEST OYLER AVENUE,OAK HILL,WV,25901,,(304)469-2911,†,No,No,†,–,24.00000,†,–,–
540030001595,WV-2000000-20101,5400300,WV-2000000,PK,08,FAYETTEVILLE PK-8,FAYETTE COUNTY SCHOOLS,515 W. MAPLE AVENUE,FAYETTEVILLE,WV,25840,,(304)574-0560,†,No,Yes,Yes,622.00000,43.00000,14.5000000,–,–
540117000905,WV-7000000-70203,5401170,WV-7000000,PK,05,FELLOWSVILLE ELEMENTARY,PRESTON COUNTY SCHOOLS,139 FELLOWSVILLE SCHOOL RD,TUNNELTON,WV,26444,,(304)892-3866,†,No,Yes,Yes,83.00000,8.00000,10.4000000,–,–
540012000065,WV-0800000-08202,5400120,WV-0800000,PK,05,FLATWOODS ELEMENTARY SCHOOL,BRAXTON COUNTY SCHOOLS,P O BOX 134,FLATWOODS,WV,26621,,(304)765-5821,†,No,Yes,Yes,178.00000,12.00000,14.8000000,–,–
540138001051,WV-8300000-83202,5401380,WV-8300000,PK,04,FLEMINGTON ELEMENTARY SCHOOL,TAYLOR COUNTY SCHOOLS,824 SIMPSON ROAD,FLEMINGTON,WV,26347,,(304)739-4749,†,No,Yes,Yes,122.00000,10.20000,12.0000000,–,–
540060000393,WV-3900000-39226,5400600,WV-3900000,PK,04,FLINN ELEMENTARY SCHOOL,KANAWHA COUNTY SCHOOLS,2006 MCCLURE PARKWAY,CHARLESTON,WV,25312,,(304)348-1960,†,No,No,†,424.00000,28.50000,14.9000000,–,–
540087000715,WV-5300000-53202,5400870,WV-5300000,KG,02,FORT ASHBY PRIMARY SCHOOL,MINERAL COUNTY SCHOOLS,44 FT ASHBY PRIMARY SCHOOL RD,FT. ASHBY,WV,26719,,(304)298-3632,†,No,Yes,Yes,177.00000,12.56000,14.1000000,–,–
540150001495,WV-8900000-89101,5401500,WV-8900000,PK,08,FORT GAY PRE K-8,WAYNE COUNTY SCHOOLS,#1 VIKING DRIVE,FORT GAY,WV,25514,,(304)648-5404,†,No,Yes,Yes,555.00000,41.00000,13.5000000,–,–
540087000716,WV-5300000-53203,5400870,WV-5300000,PK,04,FOUNTAIN PRIMARY SCHOOL,MINERAL COUNTY SCHOOLS,289 FOUNTAIN SCHOOL ROAD,KEYSER,WV,26726,,(304)788-4215,†,No,Yes,Yes,125.00000,9.40000,13.3000000,–,–
540012000066,WV-0800000-08203,5400120,WV-0800000,PK,05,FRAMETOWN ELEMENTARY SCHOOL,BRAXTON COUNTY SCHOOLS,65 JEANIE ELLIS DRIVE,FRAMETOWN,WV,26623,,(304)364-5526,†,No,Yes,Yes,132.00000,11.00000,12.0000000,–,–
540039000229,WV-2600000-26204,5400390,WV-2600000,PK,05,FRANKFORD ELEMENTARY,GREENBRIER COUNTY SCHOOLS,21692 SENECA TRAIL NORTH,FRANKFORD,WV,24938,,(304)497-2921,†,No,Yes,Yes,200.00000,17.40000,11.5000000,–,–
540087000717,WV-5300000-53501,5400870,WV-5300000,09,12,FRANKFORT HIGH SCHOOL,MINERAL COUNTY SCHOOLS,393 FALCON WAY,RIDGELEY,WV,26753,,(304)726-4767,†,No,No,†,498.00000,34.25000,14.5000000,–,–
540087000747,WV-5300000-53303,5400870,WV-5300000,01,04,FRANKFORT INTERMEDIATE SCHOOL,MINERAL COUNTY SCHOOLS,284 INTERMEDIATE DRIVE,FT. ASHBY,WV,26719,,(304)298-3616,†,No,Yes,Yes,283.00000,20.12000,14.1000000,–,–
540087000071,WV-5300000-53302,5400870,WV-5300000,04,08,FRANKFORT MIDDLE SCHOOL,MINERAL COUNTY SCHOOLS,356 GOLDEN DRIVE,RIDGELEY,WV,26753,,(304)726-4339,†,No,No,†,475.00000,32.85000,14.5000000,–,–
540162000679,WV-9600000-96237,5401620,WV-9600000,PK,05,FRANKLIN ELEMENTARY CENTER,WOOD COUNTY SCHOOLS,1511 DIVISION ST EXT,PARKERSBURG,WV,26101,9364,(304)420-9534,†,No,Yes,Yes,248.00000,33.00000,7.5000000,–,–
540108000881,WV-6600000-66202,5401080,WV-6600000,PK,06,FRANKLIN ELEMENTARY SCHOOL,PENDLETON COUNTY SCHOOLS,PO BOX 848,FRANKLIN,WV,26807,,(304)304-2206,†,No,Yes,Yes,275.00000,26.00000,10.6000000,–,–
540147001423,WV-8700000-87701,5401470,WV-8700000,09,12,FRED W EBERLE TECH CENTER,UPSHUR COUNTY SCHOOLS,208 MORTON AVENUE,BUCKHANNON,WV,26201,,(304)472-1259,†,No,No,†,–,12.00000,†,–,–
540147001080,WV-8700000-87205,5401470,WV-8700000,PK,05,FRENCH CREEK ELEMENTARY,UPSHUR COUNTY SCHOOLS,7619 ROUTE 20 SOUTH ROAD,FRENCH CREEK,WV,26218,,(304)924-6381,†,No,Yes,Yes,227.00000,17.25000,13.2000000,–,–
540060001535,WV-3900000-39703,5400600,WV-3900000,09,12,GARNET CAREER CENTER,KANAWHA COUNTY SCHOOLS,422 DICKINSON STREET,CHARLESTON,WV,25301,,(304)348-6195,†,No,No,†,–,–,†,–,–
540075001481,WV-4800000-48503,5400750,WV-4800000,PK,12,GATEWAY ACHIEVEMENT CENTER,MARSHALL COUNTY SCHOOLS,37 OAK AVE,MOUNDSVILLE,WV,26041,,(304)843-4526,†,No,No,†,13.00000,5.70000,2.3000000,–,–
540030000183,WV-2000000-20211,5400300,WV-2000000,PK,05,GAULEY BRIDGE ELEMENTARY,FAYETTE COUNTY SCHOOLS,PO BOX 519,GAULEY BRIDGE,WV,25085,,(304)632-2661,†,No,Yes,Yes,78.00000,8.00000,9.8000000,–,–
540102001496,WV-6200000-62210,5401020,WV-6200000,PK,05,GAULEY RIVER ELEMENTARY SCHOOL,NICHOLAS COUNTY SCHOOLS,100 SCHOOL STREET,CRAIGSVILLE,WV,26205,,(304)742-5271,†,No,Yes,Yes,307.00000,20.00000,15.4000000,–,–
540132001305,WV-7900000-79202,5401320,WV-7900000,PK,08,GEARY ELEMENTARY/MIDDLE SCHOOL,ROANE COUNTY SCHOOLS,P O BOX 89,LEFT HAND,WV,25251,,(304)565-3721,†,No,Yes,Yes,242.00000,23.00000,10.5000000,–,–
540051101482,WV-3400000-34128,5400511,WV-3400000,09,12,GENE SPADARO REGIONAL JUVENILE CENTER,INSTITUTIONAL EDUCATIONAL PROGRAMS,106 MARTIN DRIVE,MT. HOPE,WV,25880,,(304)877-6904,†,No,No,†,12.00000,–,†,–,–
540150001104,WV-8900000-89209,5401500,WV-8900000,KG,05,GENOA ELEMENTARY SCHOOL,WAYNE COUNTY SCHOOLS,21269 RT 152,GENOA,WV,25517,,(304)385-4421,†,No,Yes,Yes,64.00000,8.00000,8.0000000,–,–
540060000398,WV-3900000-39276,5400600,WV-3900000,PK,05,GEORGE C. WEIMER ELEMENTARY SCHOOL,KANAWHA COUNTY SCHOOLS,3040 KANAWHA TERRACE,ST. ALBANS,WV,25177,,(304)722-0205,†,No,Yes,Yes,135.00000,14.00000,9.6000000,–,–
540126000998,WV-7500000-75204,5401260,WV-7500000,PK,05,GEORGE WARD ELEMENTARY SCHOOL,RANDOLPH COUNTY SCHOOLS,10007 SENECA TRAIL,MILL CREEK,WV,26280,0278,(304)335-4975,†,No,Yes,Yes,329.00000,23.00000,14.3000000,–,–
540120000922,WV-7200000-72225,5401200,WV-7200000,PK,05,GEORGE WASHINGTON ELEMENTARY SCHOOL,PUTNAM COUNTY SCHOOLS,P.O. BOX 680,ELEANOR,WV,25070,,(304)586-2184,†,No,No,†,244.00000,16.50000,14.8000000,–,–
540060000397,WV-3900000-39506,5400600,WV-3900000,09,12,GEORGE WASHINGTON HIGH SCHOOL,KANAWHA COUNTY SCHOOLS,1522 TENNIS CLUB RD,CHARLESTON,WV,25314,,(304)348-7729,†,No,No,†,1134.00000,49.00000,23.1000000,–,–
540120000923,WV-7200000-72305,5401200,WV-7200000,06,08,GEORGE WASHINGTON MIDDLE SCHOOL,PUTNAM COUNTY SCHOOLS,P.O. BOX 600,ELEANOR,WV,25070,,(304)586-2875,†,No,No,†,295.00000,24.00000,12.3000000,–,–
540006000017,WV-0400000-04206,5400060,WV-0400000,PK,02,GERRARDSTOWN ELEMENTARY SCHOOL,BERKELEY COUNTY SCHOOLS,15 DOMINION ROAD,GERRARDSTOWN,WV,25420,,(304)229-1985,†,No,Yes,Yes,242.00000,16.95000,14.3000000,–,–
540123000956,WV-7400000-74212,5401230,WV-7400000,PK,05,GHENT ELEMENTARY,RALEIGH COUNTY SCHOOLS,2750 FLAT TOP ROAD,GHENT,WV,25843,,(304)787-3631,†,No,No,†,223.00000,20.00000,11.2000000,–,–
540162001152,WV-9600000-96208,5401620,WV-9600000,PK,05,GIHON ELEMENTARY SCHOOL,WOOD COUNTY SCHOOLS,2000 BELMONT RD,PARKERSBURG,WV,26101,9024,(304)420-9539,†,No,Yes,Yes,275.00000,24.00000,11.5000000,–,–
540090001491,WV-5400000-54407,5400900,WV-5400000,PK,08,GILBERT MIDDLE SCHOOL,MINGO COUNTY SCHOOLS,#1 LION COUNTRY WAY,GILBERT,WV,25621,,(304)664-8197,†,No,Yes,Yes,458.00000,31.00000,14.8000000,–,–
540033001521,WV-2200000-22206,5400330,WV-2200000,PK,05,GILMER COUNTY ELEMENTARY SCHOOL,GILMER COUNTY SCHOOLS,99 FAIRGROUND ROAD,GLENVILLE,WV,26351,,(304)462-8578,†,No,Yes,Yes,353.00000,31.00000,11.4000000,–,–
540033000210,WV-2200000-22501,5400330,WV-2200000,06,12,GILMER COUNTY HIGH SCHOOL,GILMER COUNTY SCHOOLS,300 PINE STREET,GLENVILLE,WV,26351,,(304)462-7960,†,No,No,†,423.00000,34.00000,12.4000000,–,–
540054000331,WV-3500000-35205,5400540,WV-3500000,PK,05,GILMORE ELEMENTARY SCHOOL,JACKSON COUNTY SCHOOLS,7412 PARKERSBURG ROAD,SANDYVILLE,WV,25275,,(304)273-3511,†,No,Yes,Yes,180.00000,16.45000,10.9000000,–,–
540102000834,WV-6200000-62209,5401020,WV-6200000,PK,05,GLADE CREEK ELEMENTARY SCHOOL,NICHOLAS COUNTY SCHOOLS,7950 WEBSTER ROAD,SUMMERSVILLE,WV,26651,,(304)872-2882,†,No,No,†,152.00000,11.50000,13.2000000,–,–
540153001116,WV-9100000-91202,5401530,WV-9100000,PK,06,GLADE ELEMENTARY SCHOOL,WEBSTER COUNTY SCHOOLS,25 MILL STREET,COWEN,WV,26206,,(304)226-5353,†,No,Yes,Yes,362.00000,26.22000,13.8000000,–,–
540075000593,WV-4800000-48204,5400750,WV-4800000,PK,05,GLEN DALE ELEMENTARY SCHOOL,MARSHALL COUNTY SCHOOLS,407 SEVENTH STREET,GLEN DALE,WV,26038,,(304)843-4427,†,No,No,†,218.00000,19.20000,11.4000000,–,–
540165001196,WV-9800000-98204,5401650,WV-9800000,PK,08,GLEN FORK ELEMENTARY & MIDDLE SCHOOL,WYOMING COUNTY SCHOOLS,PO BOX 50,GLEN FORK,WV,25845,,(304)682-6423,†,No,Yes,Yes,172.00000,13.00000,13.2000000,–,–
540084000685,WV-5100000-51208,5400840,WV-5100000,KG,08,GLENWOOD SCHOOL (K-8),MERCER COUNTY SCHOOLS,1734 GLENWOOD PARK ROAD,PRINCETON,WV,24739,,(304)425-2445,†,No,Yes,Yes,610.00000,42.00000,14.5000000,–,–
540138001053,WV-8300000-83502,5401380,WV-8300000,09,12,GRAFTON HIGH SCHOOL,TAYLOR COUNTY SCHOOLS,400 YATES AVENUE,GRAFTON,WV,26354,,(304)265-3046,†,No,No,†,673.00000,47.50000,14.2000000,–,–
540060000400,WV-3900000-39231,5400600,WV-3900000,PK,05,GRANDVIEW ELEMENTARY SCHOOL,KANAWHA COUNTY SCHOOLS,959 WOODWARD DRIVE,CHARLESTON,WV,25312,,(304)348-1928,†,No,Yes,Yes,183.00000,17.50000,10.5000000,–,–
540114001448,WV-6900000-69102,5401140,WV-6900000,PK,08,GREEN BANK ELEMENTARY-MIDDLE SCHOOL,POCAHONTAS COUNTY SCHOOLS,5917POTOMAC HIGHLANDS TRAIL,GREEN BANK,WV,34944,,(304)456-4865,†,No,Yes,Yes,225.00000,22.00000,10.2000000,–,–
540039000230,WV-2600000-26501,5400390,WV-2600000,09,12,GREENBRIER EAST HIGH SCHOOL,GREENBRIER COUNTY SCHOOLS,273 SPARTAN LANE,LEWISBURG,WV,24901,,(304)647-6464,†,No,No,†,1034.00000,67.00000,15.4000000,–,–
540039001523,WV-2600000-26701,5400390,WV-2600000,09,12,GREENBRIER SCHOOL OF PRACTICAL NURSING,GREENBRIER COUNTY SCHOOLS,273 SPARTAN LANE,LEWSIBURG,WV,24901,,(304)647-6487,†,No,No,†,–,–,†,–,–
540039000232,WV-2600000-26502,5400390,WV-2600000,09,12,GREENBRIER WEST HIGH SCHOOL,GREENBRIER COUNTY SCHOOLS,PO BOX 325,CHARMCO,WV,24958,,(304)438-6191,†,No,No,†,383.00000,29.20000,13.1000000,–,–
540162001153,WV-9600000-96209,5401620,WV-9600000,PK,05,GREENMONT ELEMENTARY SCHOOL,WOOD COUNTY SCHOOLS,209 58TH ST,VIENNA,WV,26105,2027,(304)420-9544,†,No,No,†,219.00000,16.00000,13.7000000,–,–
540066001242,WV-4300000-43301,5400660,WV-4300000,06,08,GUYAN VALLEY MIDDLE,LINCOLN COUNTY SCHOOLS,5312 MCCLELLAN HIGHWAY,BRANCHLAND,WV,25506,,(304)824-3235,†,No,Yes,Yes,247.00000,18.00000,13.7000000,–,–
540018000109,WV-1200000-12236,5400180,WV-1200000,PK,05,GUYANDOTTE ELEMENTARY SCHOOL,CABELL COUNTY SCHOOLS,607 5TH AVE GUY,HUNTINGTON,WV,25702,,(304)528-5128,†,No,Yes,Yes,254.00000,20.00000,12.7000000,–,–
540024000151,WV-1600000-16208,5400240,WV-1600000,PK,05,H E WHITE ELEMENTARY SCHOOL,CLAY COUNTY SCHOOLS,501 BOMONT ROAD,BOMONT,WV,25030,,(304)548-7101,†,No,Yes,Yes,102.00000,10.40000,9.8000000,–,–
540153001117,WV-9100000-91203,5401530,WV-9100000,PK,08,HACKER VALLEY ELEMENTARY SCHOOL,WEBSTER COUNTY SCHOOLS,11 SCHOOL LOOP ROAD,HACKER VALLEY,WV,26222,,(304)493-6488,†,No,Yes,Yes,65.00000,6.29000,10.3000000,–,–
540162001154,WV-9600000-96404,5401620,WV-9600000,06,08,HAMILTON MIDDLE SCHOOL,WOOD COUNTY SCHOOLS,3501 CADILLAC DR,PARKERSBURG,WV,26104,2199,(304)420-9547,†,No,No,†,451.00000,33.50000,13.5000000,–,–
540066001237,WV-4300000-43102,5400660,WV-4300000,PK,08,HAMLIN PK-8,LINCOLN COUNTY SCHOOLS,8130 COURT AVENUE,HAMLIN,WV,25523,,(304)824-3036,†,No,Yes,Yes,418.00000,34.00000,12.3000000,–,–
540042000248,WV-2800000-28501,5400420,WV-2800000,09,12,HAMPSHIRE SENIOR HIGH SCHOOL,HAMPSHIRE COUNTY SCHOOLS,157 TROJAN WAY,ROMNEY,WV,26757,,(304)822-5016,†,No,No,†,871.00000,65.25000,13.3000000,–,–
540045001599,WV-2900000-29595,5400450,WV-2900000,KG,12,HANCOCK CO ALTERNATIVE LEARNING CENTER,HANCOCK COUNTY SCHOOLS,3549 1/2 MAIN STREET,WEIRTON,WV,26062,,(304)564-9030,†,No,No,†,–,3.00000,†,–,–
540078000614,WV-4900000-49501,5400780,WV-4900000,07,12,HANNAN HIGH SCHOOL,MASON COUNTY SCHOOLS,1 WILDCAT WAY,ASHTON,WV,25503,,(304)743-3212,†,No,No,†,238.00000,19.00000,12.5000000,–,–
540126000999,WV-7500000-75102,5401260,WV-7500000,PK,12,HARMAN ELEMENTARY/HIGH SCHOOL,RANDOLPH COUNTY SCHOOLS,PO BOX 130,HARMAN,WV,26270,9999,(304)227-4114,†,No,Yes,Yes,152.00000,15.50000,9.8000000,–,–
540057000343,WV-3700000-37402,5400570,WV-3700000,06,08,HARPERS FERRY MIDDLE SCHOOL,JEFFERSON COUNTY SCHOOLS,1710 WEST WASHINGTON STREET,HARPERS FERRY,WV,25425,6325,(304)535-6357,†,No,No,†,631.00000,45.50000,13.9000000,–,–
540051001469,WV-3300000-33509,5400510,WV-3300000,PK,12,HARRISON CO EVOLUTION HIGH SCHOOL,HARRISON COUNTY SCHOOLS,1349 SHINNSTON PK,CLARKSBURG,WV,26301,,(304)326-7560,†,No,No,†,21.00000,18.69000,1.1000000,–,–
540051001514,WV-3300000-33310,5400510,WV-3300000,PK,12,HARRISON CO EVOLUTION MIDDLE SCHOOL,HARRISON COUNTY SCHOOLS,1349 SHINNSTON PK,CLARKSBURG,WV,26301,,(304)326-7560,†,No,No,†,3.00000,–,†,†,†
540129001020,WV-7700000-77204,5401290,WV-7700000,PK,04,HARRISVILLE ELEMENTARY,RITCHIE COUNTY SCHOOLS,1201 E MAIN STREET,HARRISVILLE,WV,26362,,(304)643-2220,†,No,Yes,Yes,197.00000,19.00000,10.4000000,–,–
540066001484,WV-4300000-43103,5400660,WV-4300000,PK,08,HARTS PK-8,LINCOLN COUNTY SCHOOLS,1246 MCCLELLAN HIGHWAY,HARTS,WV,25524,,(304)855-4881,†,No,Yes,Yes,314.00000,29.00000,10.8000000,–,–
540060000402,WV-3900000-39409,5400600,WV-3900000,06,08,HAYES MIDDLE SCHOOL,KANAWHA COUNTY SCHOOLS,830 STRAWBERRY ROAD,ST. ALBANS,WV,25177,,(304)722-0222,†,No,No,†,485.00000,30.00000,16.2000000,–,–
540006000018,WV-0400000-04207,5400060,WV-0400000,PK,02,HEDGESVILLE ELEMENTARY SCHOOL,BERKELEY COUNTY SCHOOLS,88 SCHOOL HOUSE DRIVE,HEDGESVILLE,WV,25427,,(304)754-3341,†,No,No,†,606.00000,38.45000,15.8000000,–,–
540006000019,WV-0400000-04501,5400060,WV-0400000,09,12,HEDGESVILLE HIGH SCHOOL,BERKELEY COUNTY SCHOOLS,109 RIDGE ROAD NORTH,HEDGESVILLE,WV,25427,,(304)754-3354,†,No,No,†,1268.00000,82.87000,15.3000000,–,–
540006000020,WV-0400000-04301,5400060,WV-0400000,06,08,HEDGESVILLE MIDDLE SCHOOL,BERKELEY COUNTY SCHOOLS,334 SCHOOL HOUSE DRIVE,HEDGESVILLE,WV,25427,,(304)754-3313,†,No,No,†,768.00000,47.80000,16.1000000,–,–
540054000334,WV-3500000-35207,5400540,WV-3500000,PK,02,HENRY J KAISER ELEMENTARY SCHOOL,JACKSON COUNTY SCHOOLS,803 KAISER AVENUE,RAVENSWOOD,WV,26164,,(304)273-2692,†,No,Yes,Yes,270.00000,23.90000,11.3000000,–,–
540060000403,WV-3900000-39507,5400600,WV-3900000,09,12,HERBERT HOOVER HIGH SCHOOL,KANAWHA COUNTY SCHOOLS,5096 ELK RIVER ROAD NORTH,ELKVIEW,WV,25071,,(304)965-3394,†,No,No,†,784.00000,39.00000,20.1000000,–,–
540165001201,WV-9800000-98206,5401650,WV-9800000,PK,08,HERNDON CONS ELEMENTARY & MIDDLE SCHOOL,WYOMING COUNTY SCHOOLS,PO BOX 309,BUD,WV,24716,,(304)294-7668,†,No,Yes,Yes,151.00000,16.00000,9.4000000,–,–
540018000111,WV-1200000-12239,5400180,WV-1200000,PK,05,HIGHLAWN ELEMENTARY SCHOOL,CABELL COUNTY SCHOOLS,2549 1ST AVENUE,HUNTINGTON,WV,25703,,(304)528-5130,†,No,Yes,Yes,259.00000,23.00000,11.3000000,–,–
540114000892,WV-6900000-69101,5401140,WV-6900000,PK,05,HILLSBORO ELEMENTARY SCHOOL,POCAHONTAS COUNTY SCHOOLS,7530 SENECA TRAIL,HILLSBORO,WV,24946,,(304)653-4221,†,No,Yes,Yes,81.00000,9.00000,9.0000000,–,–
540075001474,WV-4800000-48213,5400750,WV-4800000,PK,05,HILLTOP ELEMENTARY SCHOOL,MARSHALL COUNTY SCHOOLS,2 RAM DR,WHEELING,WV,26003,,(304)232-8640,†,No,No,†,389.00000,26.00000,15.0000000,–,–
